text,label,keyword_found
대장 맨 아래 바로 위로 가 이거 선행이 바꿔 선행이 바꿔,-1,
이건 그냥 갖다 버린 거잖아,-1,
아니 이 아래 깔짝 아니였어요.,-1,
"아니 게임을 왜 이렇게 못해, 얘들아.",-1,
대박네,-1,
나만 답답한 거 아니지?,-1,
"걸어가죠, 일단.",-1,
보물이 없어요,-1,
아 선영아 봐봐,-1,
"야 갖고 와 25,900원 코묻은 돈 뺏기는 역시 택평 나갈래?",-1,
이거 밟고 그렇지 얘 살려 야 이거 이건 거 같은데 아 초록색 제발 아 괜찮아,-1,
이 자식이.,-1,
칼메자스!,-1,
내가 설치했는데 개빡치네,-1,
나 멈추자.,-1,
"자, 강아 빨리.",-1,
야 이번엔 이기면 끝난다,-1,
야 나도 잘한 거 같은데 뭔가,-1,
여기서 살릴 수 있나?,-1,
요시 요시 한 번 더 해,-1,
"아, 들어올 수 있지?",-1,
"잠깐, 잠깐, 잠깐, 으악!",-1,
우리 6명 공동체야,-1,
굳이 엎지라고 미사일 나온다,-1,
그래야 할거같아 집중해야되잖아,-1,
"돌려, 돌려줘!",-1,
저 아 이건 억까 인정 왜 다 와?,-1,
레벨 데빌이네 도원님 빨리 죽으면 안 될까요?,-1,
좀 멈추라니까 진짜 못한다,-1,
"구어즐, 구어즐, 구어즐.",-1,
후추오빠 뱉어줘야돼.,-1,
다음은 이거하면서 피해줄게요,-1,
다들?,-1,
얘 시선 공포증 있거든 시선 보면 돼,-1,
어 얘 누구야,-1,
내가 내가 다리해줄게,-1,
노랑 노란색 많다,-1,
노란색 내려봐.,-1,
아니 D가 왜 뭐 D가 와공지 너 지하 지하 왜 움직이지,-1,
저 있습니다,-1,
오오예!,-1,
"이게 처각, 그게 허각 형님의 이것 때문에 이름을.",-1,
분홍색 리타입니다.,-1,
야야 우리 줄에 연결되니까 실득이다,-1,
좀 말좀 하지,-1,
잡아줄게 여기봐 보세요,-1,
이거 자 됐어,-1,
그러니까 다주님이 제일 힘든 포지션 맞지?,-1,
X발 밀었다고!,-1,
어 이겼어,-1,
야 웨하글 얘야,-1,
내꺼야!,-1,
얘 그만 집 장래 괴롭혀 멈춰 어 멈췄다,-1,
나도 무기 들어야지 개재밌네?,-1,
어이니 호오오오오오옹 날리게 어 나야 나야,-1,
올려줘!,-1,
와 진짜 겁쟁이들의 쉼터 게이지 관리 좀 해,-1,
저거 앞에다가 짤리는 사람 한 명이..,-1,
아직 뭘 잡을 필요가 없어,-1,
지금 골키퍼 있거든?,-1,
2개 괜찮아,-1,
나 김우주 나쁜편 아 큰일났다,-1,
"나, 나 이 새끼들 혼내줄게.",-1,
그냥 태우고 하는 거 좋다 우리 협동 씹 쩔었어,-1,
시나미나 여기 버린다고 이리 와,-1,
난 여기서 잡고 있을거야 으악 주사!,-1,
그래서 밀어서 가져와.,-1,
서로의 발꼬임 발꼬임 올라가고 해서 이제 다 끌고 올라가주면 돼요,-1,
내가 지금 끝냈어.,-1,
이거 남 탓을 못 해서 좀 그런데 아하 저...,-1,
악으로 꽝으로 버텨 봐,-1,
바로 내려가고 있어.,-1,
그렇지 굴러가,-1,
야 모바일 꺼내어 모바일 꺼내어,-1,
아니 어떻게 실제로 죽나 해서 아 그것도야 나는 궁금하긴 하다,-1,
낫루테 뒤로 와줄래?,-1,
그래 해야 먼저 가봐라 현실이 먼저 비켜봐라,-1,
방심했네 남 욕할 시간에 빨리 입이나 자래,-1,
끝판 아니었어?,-1,
누르고 있어봐.,-1,
살려주세요,-1,
그냥 클릭 누르고 가면 가는 거였어,-1,
여기 뭐야,-1,
올 수 있잖아.,-1,
한 번 더 해야 돼!,-1,
"한 번, 야!",-1,
내가 구해줄게,-1,
믿지?,-1,
야 공룡이 파워 보여요,-1,
여기도 여기도 먹어,-1,
여기 문 있잖아,-1,
와 개그직한 놈.,-1,
저희 모르겠어요,-1,
아우니부터 가줘야 돼,-1,
근데 이거 어떻게 하는 거야?,-1,
로우 했다,-1,
우리가 어몽어스 아니에요,-1,
"x3 야, 내려가!",-1,
이제 알았으니까 길을 잘 선택해야되네,-1,
이번에는 줄이 없네요.,-1,
저렇게 되면 무적인가 보다 무적 저 뒤로 피해야 되나 봐,-1,
야 왜 그래,-1,
저거 거슬려,-1,
한 칸 그렇지 그렇지 가만히 있어봐,-1,
유씨.,-1,
아아 아아 엄냠냠 어 ㅎㅎㅎ 어 야 여기 상당히 높은데 여기 아닌가?,-1,
저기..,-1,
"뭔 놈의 긴장감이야, 똥개 많은데.",-1,
"5번, 7번 사과하기 전까지 알아야 돼.",-1,
머리 잠깐만 내가 깜짝 놀랬는데 어 안죽네 저래도 안돼,-1,
아 안 돌아갔었잖아,-1,
마리오 꽃이 하나 있는데 야 이게 뭐해 쓰레기야,-1,
야 시작부터 잠깐만 큰일 났다,-1,
지숙이 너 죽고 싶어?,-1,
밀어!,-1,
나 진짜 몰랐어,-1,
마이크 있어야돼,-1,
맨 위에 내꺼임,-1,
롯데 선행위에 올려.,-1,
지금 뭐 하세요,-1,
알아냈는데 촉촉이요 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,-1,
미안!,-1,
오 됐다.,-1,
이제 눈 다 뚫어줬다,-1,
있겠지?,-1,
"죽어, 죽어!",-1,
한 번은 더 갈 수 있을 것 같아요.,-1,
나 어찌 저렇게 잡았어,-1,
아 피차네요,-1,
빙빙돌이!,-1,
아유 폭탄 뭐야,-1,
모든걸 자존에 맡기고 있어,-1,
여기 왜 그랬어?,-1,
문 열려?,-1,
아니 수현이가 버리고 갔어,-1,
연못?,-1,
"밑에 그림자가 있잖아, 자기 그림자가.",-1,
깜빡이 있어 지나갑니다,-1,
뭐가 안 돼.,-1,
이제 막아줘 오 좋아.,-1,
북일마!,-1,
퍼스트 에이드 킷 네 아 뭐 아픈 거가 없어지는 거다,-1,
진짜 개맛단다,-1,
뭐?,-1,
그럼 내가 볼 때 이거 대장기 콘텐츠야,-1,
오 엄청 많아,-1,
나 무서워 던질까 말까 가,-1,
아 누구야,-1,
이거 진짜님 오 한참 보드라서 이건 좀 재밌다,-1,
계속 해야 되네.,-1,
쟤가 잠을 안 깨게 쪼꼼치 움직여야 돼,-1,
나 시작하고 한 번도 안 움직였어!,-1,
연호 또 맞고!,-1,
우리 안 싸워요.,-1,
으아 이게 정인가?,-1,
피곤하냐?,-1,
정원이.,-1,
아니 왜 이렇게 빨간불이 길어 여기 봐야돼,-1,
그래 우리 서로 칭찬하면서.,-1,
어 언니 여기 저 와주셔야 돼요,-1,
이거 화살표가 안보여 쳐다봐,-1,
나이 겠다 스트로 얼마나 했는데 오띠 용 내가 아래 키 를 못 만들어서 칼이 부족해서 자 저기 때 어조 저거 어떻게 했고 허허 허허 허허 어떻게 꺼낼 것 같아요,-1,
그렇기 때문에 내가 한번 밟아볼게,-1,
너무 엄청나지,-1,
우리 깔짝할꺼야,-1,
저거 발판 이렇게 해야 돼?,-1,
빨리 나오세요!,-1,
해야될 것 같아 어깨로 올라가고 자 맨파 반응할 준비 맨파 반응 반응 올라가고!,-1,
응.,-1,
아니 왜?,-1,
밀린다 살짝 앞으로 살짝 살짝 앞으로 살짝 야 너 너무 빨라,-1,
약 얘기가 이걸 ㅎㅎㅎ ㅎㅎㅎㅎㅎ 이 애기가 그 애기가 맞나?,-1,
인내하라 인내하라 독사들이여 그렇지,-1,
살살 말해요!,-1,
어디 갔어요,-1,
7초 남았다,-1,
아니 아니 안 눌리잖아 누가 자꾸 도망가잖아,-1,
어 발봐봐 커진 상태로 두개 밟나 본데?,-1,
"막 누르지 말고, 제발.",-1,
다 지금 뒤로 와.,-1,
"어, 야.",-1,
아 보지 말라고?,-1,
열쇠 빼서.,-1,
내가 살아남을게.,-1,
비켜봐,-1,
x2 거기야!,-1,
누군가의 방해가 처음부터 있었어.,-1,
"우리 이거 만들어 주신 말로 한다 우리 오~~ 이게 그러면 이게 정원이였던 거 같고 그럼 내 거야, 내 거 이게 목사, 이게 오존, 이게 나 맞아요",-1,
나 잠시만..,-1,
카트리로 핫하하 끝이 아냐?,-1,
내가 넘어가서 꺼내줄게.,-1,
아니 그 뭐였지?,-1,
근데 뭐하는거야,-1,
다 깨야되나 봐 블록 그냥 자기 앞에 있는 거 쳐 야야 공 저거 진다,-1,
바로 따 빠 빠 바로 들어가서 꺼냅!,-1,
나만 높은 데 가야 돼,-1,
조금밖에 안 쳤어요,-1,
호동이 혼자 가는 게 개무서워?,-1,
"통, 하나, 둘.",-1,
아 저 새끼 빼!,-1,
넘겨 왜 안가,-1,
분홍옵 할수있어,-1,
능숙해졌어,-1,
자기 시점 녹화를 해서.,-1,
내가 목규야...,-1,
"아니, 이거 너무했어요, 진짜로.",-1,
나 미끼 할 건데?,-1,
이거 왜..,-1,
야 놔라 일단 놔 놔 놔 놔 놔 아야 아야 아니 아니요 아니 타이밍이 맞지 않았어,-1,
어 이제 앞으로 천천히 가차가차 선야가 바로 같이 따라와줘야 돼,-1,
이건 내릴게요.,-1,
이 정도는 할 수 있잖아.,-1,
어 맞어,-1,
난 내가 알아서 간다.,-1,
지금 지금 지금 더 좋아,-1,
이게 맞지!,-1,
다리가 꼈어!,-1,
뭐해?,-1,
서로 못 믿기 때문에 서로 못 믿으니까 그냥 헷갈리니까 나부터 한번 해볼게,-1,
다 여기로..,-1,
말을 잘하고..,-1,
게임으로 그냥 가는 거야.,-1,
어크 알아?,-1,
지금 아악 뭐야,-1,
동현야 이거 뭐야.,-1,
넘어가!,-1,
아니 아니 아니 야 그러네,-1,
어!,-1,
이거라고?,-1,
말이!,-1,
"오른팔로 나를 잡아, 애기야.",-1,
아아아아아아아아!!,-1,
난가?,-1,
겁 안 나냐?,-1,
너가 나무를 잘 타는구나,-1,
"이거 안 보여, 돼지!",-1,
이지해.,-1,
"어, 티스피드 하려고 했어",-1,
떼 볼까요?,-1,
으아!!!,-1,
어르신.,-1,
쉴드가 뭔지 보여주겠다.,-1,
가만히 있어 봐!,-1,
얘들아 스테이 인 더 라이트래,-1,
저거였는데!,-1,
음식 음식 오 이거 좋다,-1,
너만 움직일 수 있나 보다,-1,
2 눌러서 누나 누나 거기 구멍에 뱉어봐요,-1,
야 이거 박빙인데?,-1,
완두콩이 이름 뭐야?,-1,
킹!,-1,
야아!,-1,
미끄러지지 않게 미끄러지면서 닿을 수 있어요,-1,
자 다음 아우니 아인트 트리스야?,-1,
가만히있어 가만히있어 떨어지지롱 빨리 빨리 빨리 빨리 빨리 됐다,-1,
내가 같이 줍을게!,-1,
나 먼저 가야 돼.,-1,
오노노노노노 줄것인줄얼룰룰룰료 주 Приanal 리전 정들 RPdish RP dochite 색이 똑같은가?,-1,
혹시 이걸 죽는다고?,-1,
세 칸은 하면 좋다,-1,
발패가?,-1,
"가, 가, 가, 가, 가, 가, 가, 가.",-1,
야야 야야 하나 둘 하나 둘 하나 둘 하나 둘 하나 둘 하나 둘 아!,-1,
장유유사 모릅니까?,-1,
아이스에이지 야 대질러 죽여 대질러 죽여 죽여 대질러 대질러 먼저 패야돼,-1,
알았다.,-1,
밟으면 밟는다고?,-1,
게임 망하기 싫으면 끌어올려요,-1,
폭끼랑 같이 가!,-1,
오빠 발톱 밟고 오나봐,-1,
어 먹어봐 와 아쉽지만 재갈이가 택했다,-1,
그러니까 제발 지금!,-1,
저희 저 못 챙겨요?,-1,
자 이제 시작 이제 시작 웅 연료 잘가,-1,
마지막 마지막.,-1,
내 타운 들어갔다.,-1,
이렇게 하는 거라고 얘들아.,-1,
위 맨파!,-1,
제발...,-1,
두 줄로 일자로 세우면 되겠다,-1,
어 아 너무 강하다,-1,
야야야,-1,
짬쎄 괜찮아요,-1,
그래 엘리베이터 올라가요!,-1,
아 하지 마세요.,-1,
x3 알았어,-1,
와아아아아아아아아아 김치가 승리였습니다,-1,
오빠 빨리 타,-1,
그걸 왜 들어!!!,-1,
4번째 인생은?,-1,
내가 마지막에 뛸게 이거 한명이 다 몰아먹어야돼,-1,
출발한다,-1,
둘의 책임감의 무게였다,-1,
어쩐지라니 하하하하 장난 장난 이렇게 해볼게,-1,
여기 오기 쉽죠,-1,
저 귀속말 중이었어요!,-1,
턴이 뭐 이렇게 빨리 넘어가요!,-1,
빨리 나와 빨리 들어와,-1,
아 이렇게 한 명씩 다 끌어다녀 맨 끝에 있는 사람이 6명 다 끌어있는 거네,-1,
오!!!,-1,
폭탄이 있는데?,-1,
일단 올라타!,-1,
빨리 끝내버리자,-1,
좋아,-1,
자 아우니님 팀 출발 올라가 봐 윤유님 올라가 봐,-1,
그니까 내가 1등이다!,-1,
지금 괜찮아,-1,
근데 이렇게 되면 무조건 폭발이라 그냥 돌아가는..,-1,
그런 기능은 없어요.,-1,
아니 지가 왜?,-1,
그냥 죽여 죽여 그냥 자 노란색 여기 써 노랑 노랑 어 거기 가만히 있어 가만히 있어,-1,
이거 나쁘지 않아 나쁘지 않아,-1,
이제 내려와 자 지나갈게요,-1,
와 이거 또 살았어!,-1,
3층이야?,-1,
다섯명만 해봐,-1,
손발에 땀나,-1,
아니 잠깐만요!,-1,
아 갑자기 쏘지 말라고 그냥.,-1,
목규야...,-1,
1등!,-1,
나 이제 알겠어!,-1,
여기 아 나 이것도 안 돼 둘이 뭐 눈빛 교환하지 마요 뭐 하는 거야,-1,
이거 아입니꺼!!!,-1,
"와, 개그짓 같은 거.",-1,
아시겠죠?,-1,
그냥 어떻게든..,-1,
빨리 그냥 아 이루는 오늘 하루 말없이 할까,-1,
안 내려.,-1,
나 자 올라가고 올라가고 양띵이 밀어줘서 그렇지 그렇지 그렇지 그렇지 여기 우리 다 올라가야 된다?,-1,
이거 잠깐만요 지나갑니다,-1,
살아났어.,-1,
그렇지 그렇지 그렇지 너에게 으아아아아아악 이거 마지막에 W랑 S가 좀 중요하네요,-1,
누가 웃은거야?,-1,
아니 협동을 해보자 제발 방금 시작했는데 끄고 싶다,-1,
아 뱉어줘 나도 그래 봐,-1,
억가다,-1,
아 배아파,-1,
누르고 있어 봐.,-1,
"얘, 얘.",-1,
나 아까 책 어디갔지,-1,
무슨 소리야.,-1,
이거 너무 아팠어,-1,
어디 갔어?,-1,
말을 해줘야겠다.,-1,
지금 내가 왜 말하는 거야!!!,-1,
아잇 잠깐 위..,-1,
윈터캐빈 야 덕혜야 잘해보자,-1,
윤뉴.,-1,
나 무서워 안 될 거 같아 잠깐 무서워,-1,
깨졌는데 한 번 더 해야 돼요,-1,
나 모자 생겼어,-1,
모르면 내가 형방 채팅방 가서 어그로 끌 거야,-1,
우후우우우우우우우.,-1,
방송 그냥 껐다 킨대,-1,
그렇게 움직이면 내가 갇혀버리잖아?,-1,
"아, 속 터져.",-1,
저거.,-1,
이래야 실력이 비슷하지,-1,
일어나 삼식!,-1,
저 밑에 버튼 또 있는데?,-1,
공이 빨라졌어,-1,
지금 갈게,-1,
어 아 됐습됐습니다,-1,
문 열게 야,-1,
우와아!,-1,
enson Ց eej eej eej never none così it was a not none worlds cret 좋아,-1,
아마도 방금 나쁘지 않았잖아!,-1,
청첩질개는 청첩질개!,-1,
아 바뀌어요,-1,
나 살 썼어,-1,
잘 가..!,-1,
우리 어떡하라고 우리 어떡하라고,-1,
양탱이 눈곱 바로 위 왜 나만?,-1,
아 왜 이렇게 더 없어?,-1,
아!!!,-1,
"개패, 개패.",-1,
잘 자요 님들 수고했어요,-1,
자아가 저기서 왜 나오지?,-1,
누가 아 안 돼,-1,
착하고 이쁜 말 다른 포지션들을 위해 이거는 아 정말 학습이 안되나본다,-1,
알아,-1,
왜 죽은 거야?,-1,
졸린 게 사라졌다.,-1,
얘 얘 얘 잠깐만 잠깐 저거 못 먹었어,-1,
이거 왜 이렇게 길이야?,-1,
이제 한쪽 가서 막지 말고 자기 오는 것만 해,-1,
아 쉽네!,-1,
맞네요.,-1,
이 조합 뭐야,-1,
"일로 오라고, 어디 갔어?",-1,
부상..,-1,
올라가는 거 같은데?,-1,
테드벛 때!,-1,
나 피코파크 끝까지 해보는 거 처음인데 그러네,-1,
"제발, 야, 나 점점 어디로 떨어지냐.",-1,
선풍기 바람에 뒤로 밀려요,-1,
내 위에 있던 놈이 봐봐,-1,
그런거야?,-1,
"냉장고인 거 아니야,",-1,
즐겁지 않니?,-1,
아 나 열받네,-1,
아니 이거 단순 누르고 있어봐,-1,
이가 템,-1,
빨리 빨리 나온다!,-1,
x4 어떻게 하는 거야?,-1,
아니면 그냥 그 별을 아래로 올라가 봐 일단 아래에 왔다 갔다 해줘야 뛰어줘,-1,
아아아아아 안 돼!,-1,
시간 초과 아니 댕균아 와 욕할뻔 했다 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,-1,
이건 뭐죠,-1,
야 너 좀 멈춰 멈춰 멈춰 멈춰,-1,
어 나 방금 쫄았어,-1,
어 너 몇 반이야?,-1,
아니야 될 거 같아,-1,
어 혹시 선행님.,-1,
나 진짜 이게.,-1,
우리 안 움직이는데?,-1,
머리에!,-1,
와 12세이지만 하면 돼,-1,
단함에서 멀리 떨어져?,-1,
와 고생하셨습니다.,-1,
"왜, 왜, 뭐해!",-1,
이거 설마.,-1,
이거 올라가?,-1,
빨리 가야돼,-1,
여기구만.,-1,
이거 밤을 잡아야 돼.,-1,
진짜 저희까지 가지도 못하겠다,-1,
여러분들 아하 아닙니다,-1,
초록색 하하하하하하하하 하하하하하하하 봉쇄?,-1,
너무..,-1,
미안하다,-1,
아냐 아냐 아 아 너무 좋네,-1,
재홍띠 나 믿지?,-1,
재홍띠.,-1,
"야, 한 명은 연못을 물었어야지.",-1,
자살한다,-1,
이거 나빠 위에 있던 사람들이 더 이상 못 떠서 그렇게 하고 나면 다들 깔끔하게 해야지 자기 구역만 자기 구역 깔끔하게 채우자 자기만 잘하면 된다,-1,
거기서 제발!,-1,
영환아 뭔 소리야,-1,
한 2년만 젊었어도.,-1,
수연아 빨리 가야지.,-1,
그러면 할아버지가 해,-1,
와 자유의 몸이다,-1,
잘 만들었네,-1,
올라오면 넌 죽는거여?,-1,
아 얘 빵데기 개 귀엽다.,-1,
바나나 던져!,-1,
너 딱 하나야!,-1,
나 죽겠다!,-1,
야 우리 이거 구경하자 구경하자 구경하자 구경하자 구경하자 으악 어디가 버려 안 돼,-1,
아가..,-1,
파이팅!,-1,
한 번 봐야겠지?x2 그렇지,-1,
이 녀석?,-1,
아니 도원이..,-1,
아니 잠깐잠깐잠깐 이루가 아닌거 같은데?,-1,
알았어!,-1,
누가 벌칙을 입었어?,-1,
그렇지 가만히 있어.,-1,
카드로 해요,-1,
더 위로 올라가야지!,-1,
나봐,-1,
내가 너 얼굴..,-1,
잠깐만..,-1,
왜 안와,-1,
가라고 임마!,-1,
아니 가봐,-1,
잠깐만요.,-1,
아니 의문 갖지 말고 일단 깨.,-1,
야 실 꼬인다 그러지마,-1,
리즈마 잘 가!,-1,
아 여러분들 2단계부터 굉장히 힘들었습니다,-1,
야아아아아아!,-1,
그 정도 아니었어,-1,
"한 번에 맞췄으면 좋겠다, 제발.",-1,
"야 시베르, 시베르 뚜루뚜루핀!",-1,
진짜 피지컬 레전드 아니 이게 이렇게 세우고 야 이거 전략당했어 계획살인이야 계획살인이야,-1,
맞네,-1,
아니야 괜찮아,-1,
아니 그거 전재판인 거여!,-1,
세지지,-1,
어 좋았어,-1,
야 말 잘해라!,-1,
나도 막았어,-1,
다 뒤보고 있으면 되잖아,-1,
이거 약간 나다 싶잖아,-1,
뒤로가면 안돼,-1,
아 이거 빠른 시간 안에 여러 명이 박아야 돼,-1,
자 한번 코인 찾아봅시다 어딨냐,-1,
갈 수 있어,-1,
그대로 내려지세요,-1,
아 어려워,-1,
침대 누워보고 사야지,-1,
경준은 거짓말할 때 여기가 되게 떨려.,-1,
애기 받을 준비해!,-1,
아니 나 이런 버러지들이랑 게임 더 하겠네?,-1,
그러져 있자!,-1,
이거 아주 좋았다,-1,
이 할매는!,-1,
지금 그래 위에를 밀자 간다,-1,
올라가고 있어!,-1,
그런 거 아니에요.,-1,
계속 와야 돼.,-1,
그치만 간다 간다 이렇게라도 하지 않으면 내려와 내려와 내려와 내려와 잠시만요 양탱이 지금 어떻게 되냐?,-1,
아래 1층에도 등락이 있어야 돼.,-1,
이거 쉽다.,-1,
근데 우리 각변에 어디갔어?,-1,
야야야 오지마라 가지고 가!,-1,
고등학생 그리스인들은 이것을 화장실 휴지로 사용했습니다.,-1,
"야, 뭐야!",-1,
아이씨 여기 자리가 좋아 일단은 두 개 기준이 있으면은 걔가 잘 맞음,-1,
"아, 뒷욕!",-1,
하나 둘 셋 와 됐다 들어가 들어가 잘해,-1,
내가 하잖아 했었어,-1,
처음에 요쪽으로 와 요쪽으로 와,-1,
이거 진짜 왕할아버지 이거잖아!,-1,
치킨 선두 치킨 선두 치킨이 들어갔구요,-1,
아 아아아아아아아 더 내려와봐요 빨간 리즈마님까지 내려갑니다 기우자님 좀 이쪽으로 와봐요,-1,
